"BUL_ID","FROMDATE","TODATE","CONSUMPTION"
"23016127251","1397/07/08","1397/08/26","144"
"23016127251","1397/05/25","1397/07/08","82"
"23016127251","1397/02/18","1397/05/25","255"
"23016127251","1396/12/28","1397/02/18","423"
"23016130680","1399/04/18","1399/06/02","32"
"23016130680","1399/03/01","1399/04/18","14"
"23016130680","1399/01/24","1399/03/01","122"
"23016130680","1398/11/20","1399/01/24","572"
"23016130680","1398/10/02","1398/11/20","501"
"23016130680","1398/08/22","1398/10/02","340"
"23016130680","1398/07/04","1398/08/22","66"
"23016130680","1398/05/19","1398/07/04","290"
"23016130680","1398/04/03","1398/05/19","254"
"23016130680","1398/02/21","1398/04/03","189"
"23016130680","1398/01/05","1398/02/21","490"
"23016130680","1397/11/16","1398/01/05","681"
"23016130680","1397/10/05","1397/11/16","622"
"23016130680","1397/08/26","1397/10/05","571"
"23016130680","1397/07/08","1397/08/26","430"
"23016130680","1397/05/25","1397/07/08","91"
"23016130680","1397/04/07","1397/05/25","77"
"23016130680","1397/02/18","1397/04/07","131"
"23016130680","1396/12/28","1397/02/18","302"
"23014862700","1399/04/18","1399/06/02","120"
"23014862700","1399/03/01","1399/04/18","142"
"23014862700","1399/01/24","1399/03/01","244"
"23014862700","1398/11/20","1399/01/24","897"
"23014862700","1398/10/02","1398/11/20","658"
"23014862700","1398/08/22","1398/10/02","479"
"23014862700","1398/07/04","1398/08/22","386"
"23014862700","1398/05/19","1398/07/04","155"
"23014862700","1398/04/03","1398/05/19","116"
"23014862700","1398/02/21","1398/04/03","94"
"23014862700","1398/01/05","1398/02/21","344"
"23014862700","1397/10/05","1398/01/05","1097"
"23014862700","1397/08/26","1397/10/05","421"
"23014862700","1397/07/08","1397/08/26","300"
"23014862700","1397/05/25","1397/07/08","92"
"23014862700","1397/04/02","1397/05/25","97"
"23014862700","1396/11/18","1397/04/02","1042"
"23017042610","1399/04/18","1399/06/02","87"
"23017042610","1399/03/01","1399/04/18","111"
"23017042610","1399/01/24","1399/03/01","238"
"23017042610","1398/11/20","1399/01/24","709"
"23017042610","1398/10/02","1398/11/20","620"
"23017042610","1398/08/21","1398/10/02","450"
"23017042610","1398/07/03","1398/08/21","255"
"23017042610","1398/05/19","1398/07/03","111"
"23017042610","1398/04/03","1398/05/19","76"
"23017042610","1398/02/21","1398/04/03","82"
"23017042610","1398/01/05","1398/02/21","289"
"23017042610","1397/11/16","1398/01/05","462"
"23017042610","1397/10/05","1397/11/16","547"
"23017042610","1397/08/26","1397/10/05","538"
"23017042610","1397/07/08","1397/08/26","492"
"23017042610","1397/02/18","1397/07/08","448"
"23017042610","1396/12/28","1397/02/18","432"
"23017014036","1399/04/18","1399/06/02","19"
"23017014036","1399/03/01","1399/04/18","0"
"23017014036","1399/01/31","1399/03/01","0"
"23017014036","1398/11/20","1399/01/31","809"
"23017014036","1398/02/21","1398/11/20","1857"
"23017014036","1398/01/06","1398/02/21","439"
"23017014036","1397/11/16","1398/01/06","672"
"23017014036","1397/10/05","1397/11/16","725"
"23017014036","1397/08/26","1397/10/05","523"
"23017014036","1397/07/08","1397/08/26","477"
"23017014036","1397/05/25","1397/07/08","139"
"23017014036","1397/04/02","1397/05/25","174"
"23017014036","1397/02/18","1397/04/02","193"
"23017014036","1396/12/28","1397/02/18","413"
"23017043813","1399/04/18","1399/06/02","67"
"23017043813","1399/03/01","1399/04/18","85"
"23017043813","1399/01/24","1399/03/01","140"
"23017043813","1398/11/20","1399/01/24","469"
"23017043813","1398/10/02","1398/11/20","431"
"23017043813","1398/08/21","1398/10/02","266"
"23017043813","1398/07/03","1398/08/21","81"
"23017043813","1398/05/19","1398/07/03","59"
"23017043813","1398/04/03","1398/05/19","47"
